ID,Year,Mileage,State,Make,Model
509,7332,055295, IL,Ford,Escape4WD
506,7307,52860, CA,Audi,Q7quattro
573,7307,000137, NC,Chevrolet,Express
570,7307,009240, WI,Ford,EscapeFWD
577,7301,18459, NE,Chevrolet,Silverado
574,7302,71360, LA,Ford,MustangGT
571,7338,075704, SC,Nissan,Frontier
578,7305,11137, TX,Toyota,CamrySE
575,7305,06863, VA,Cadillac,Escalade
572,7307,703611, NC,Ram,08334WD
579,7301,05764, CA,Ford,Transit
576,7301,76180, PA,Ford,EscapeSE
543,7303,10710, RI,Mercedes-Benz,C-Class4dr
540,7307,92731, IL,Jeep,PatriotSport
547,7300,032387, IN,GMC,TerrainAWD
544,7305,08911, TX,Toyota,CamryXLE
541,7301,76127, TX,Toyota,CamrySE
548,7332,067000, WA,Dodge,Ram
545,7304,55637, WA,Chevrolet,Silverado
542,7307,52025, PA,Honda,CR-VEX
549,7303,079655, CA,Chevrolet,Camaro2dr
546,7307,66267, GA,Ram,08332WD
513,7308,00639, VA,Chevrolet,Malibu1LT
510,7339,081192, FL,Toyota,Camry4dr
517,7332,090450, OK,GMC,Sierra
514,7307,44614, TX,Toyota,Corolla4dr
511,7307,51974, FL,Toyota,TundraBase
518,7335,056849, CO,GMC,Yukon
515,7308,039331, TX,Chevrolet,Tahoe2WD
512,7308,43249, FL,Mazda,CX-9Grand
519,7304,71382, GA,Toyota,HighlanderLimited
516,7339,002100, NC,Toyota,Avalon4dr
583,7307,18829, VA,Ford,Fusion4dr
580,7308,16720, NC,Dodge,ChargerSXT
587,7305,42930, IN,Chevrolet,Suburban4WD
584,7305,43072, CA,Ford,Explorer4WD
581,7300,035446, NY,Toyota,Corolla4dr
588,7300,034138, TN,Cadillac,CTS
585,7307,12270, CO,Hyundai,Santa
582,7302,47206, FL,Chevrolet,MalibuLT
589,7301,43234, CA,Jeep,Grand
586,7301,43580, FL,Lexus,GS
553,7308,76638, NY,Honda,PilotSE
550,7301,89466, FL,Toyota,CamryXLE
557,7302,06916, TX,Ford,F-080XLT
554,7301,93482, MD,Ford,ExpeditionLimited
551,7300,66043, WA,Dodge,Grand
558,7300,21788, FL,Toyota,Camry4dr
555,7304,88518, KY,Ford,EscapeSE
552,7302,04520, FL,Chevrolet,TahoeLT
559,7302,2583, OK,Chevrolet,MalibuLT
556,7308,77535, WA,Mercedes-Benz,C-ClassC333
523,7303,64729, OK,Toyota,Prius5dr
520,7308,45628, CA,Kia,OptimaSX
527,7302,79729, CO,Jeep,CherokeeLimited
524,7301,46109, TX,Ford,ExplorerXLT
521,7339,96475, VA,Nissan,480Z2dr
528,7301,59493, IN,Ford,FocusTitanium
525,7302,75769, FL,Toyota,Yaris
522,7304,11702, PA,Honda,CR-VEX-L
529,7307,91843, CA,Honda,Accord
526,7305,83887, GA,Chevrolet,Malibu
593,7305,9403, OH,Dodge,ChallengerR/T
590,7304,16916, NY,GMC,AcadiaAWD
597,7301,84124, TX,Toyota,HighlanderFWD
594,7302,1947, NC,Chevrolet,TraverseFWD
591,7305,79785, FL,Ford,FusionSE
598,7308,06129, PA,Ford,EscapeFWD
595,7301,70169, KY,BMW,X3xDrive28i
592,7304,40483, MN,Chrysler,Town
599,7302,02558, CA,Chevrolet,MalibuLT
596,7302,77587, FL,Chrysler,PacificaLimited
563,7305,07532, FL,Kia,SorentoEX
560,7301,12754, NC,Cadillac,SRXLuxury
567,7301,79526, CO,Jeep,Grand
564,7331,703923, AL,Toyota,4RunnerSR5
561,7302,76048, NM,Chevrolet,TraverseFWD
568,7305,6968, LA,Dodge,ChargerSXT
565,7331,27353, CA,Audi,S44dr
562,7308,19680, NY,Hyundai,Elantra4dr
569,7308,71173, WI,Dodge,JourneySXT
566,7336,57021, FL,Chevrolet,Malibu4dr
233,7332,096992, NC,Chevrolet,Tahoe2WD
230,7301,91412, GA,Chevrolet,MalibuLS
237,7308,08904, MD,Toyota,TacomaBase
234,7332,042237, VA,Jeep,LibertySport
231,7308,48646, WI,Lincoln,MKXAWD
238,7308,46883, NJ,Buick,LaCrosseAWD
235,7301,74353, VA,Toyota,AvalonXLE
232,7308,98243, FL,Chevrolet,SonicHatch
239,7307,013203, FL,Toyota,Prius5dr
236,7301,82713, OK,Chevrolet,Silverado
203,7301,55925, LA,Dodge,ChallengerR/T
200,7308,79683, GA,Toyota,Prius
207,7308,48052, IL,Lincoln,Navigator4WD
204,7308,40132, CA,Chevrolet,CamaroCoupe
201,7304,95297, MA,Ford,Super
208,7332,073888, NC,Chrysler,4334dr
205,7308,72359, MA,Toyota,CamrySE
202,7308,02395, TX,Dodge,ChargerSXT
209,7304,86323, IL,Chevrolet,Silverado
206,7301,01355, CA,BMW,4
273,7300,67968, TN,Nissan,Maxima4dr
270,7305,14161, IL,Ford,FocusSE
277,7308,90637, AL,Lexus,ESES
274,7301,76647, MN,Chevrolet,Silverado
271,7305,77041, TN,Chevrolet,MalibuLT
278,7332,000453, SC,Honda,CR-VEX-L
275,7308,83330, FL,Hyundai,Santa
272,7302,72668, FL,Hyundai,ElantraLimited
279,7301,06754, CA,GMC,Sierra
276,7301,18811, NV,Ford,FlexSEL
243,7308,70604, UT,Ford,F-0834WD
240,7304,26694, FL,Honda,Accord
247,7308,79751, MA,Hyundai,SonataSE
244,7304,85781, WA,BMW,4
241,7304,13515, VA,Toyota,TacomaBase
248,7303,075332, OH,Dodge,Ram
245,7305,44037, MO,Toyota,PriusTwo
242,7304,27988, NC,Ford,FlexSEL
249,7302,09116, TX,Jeep,CompassSport
246,7301,71062, VA,Lexus,GS
213,7335,775657, CA,Toyota,Prius5dr
210,7331,000058, FL,Dodge,Durango4dr
217,7336,26836, NJ,Honda,Accord
214,7303,56603, PA,Dodge,Ram
211,7304,034866, CA,Jeep,WranglerSport
218,7307,76528, SC,Nissan,Murano2WD
215,7308,09624, GA,Honda,PilotSE
212,7302,6556, FL,Toyota,Tundra
219,7307,13980, IL,Honda,AccordEX-L
216,7308,45838, MA,Ford,F-080XLT
283,7335,035354, WA,Dodge,Ram
280,7301,76954, NC,Ford,FusionSE
287,7302,04106, GA,Ram,78334WD
284,7302,05223, GA,GMC,AcadiaFWD
281,7308,79478, IN,Chevrolet,Silverado
288,7301,58620, FL,Volkswagen,Passat4dr
285,7308,42506, FL,Kia,ForteLX
282,7305,44586, AZ,Ford,FusionSE
289,7301,19603, VA,Honda,OdysseyLX
286,7308,14259, FL,Toyota,CorollaLE
253,7304,14064, CO,Toyota,4RunnerLimited
250,7308,70026, MN,Chevrolet,Silverado
257,7302,43697, KS,Toyota,CamrySE
254,7308,88990, FL,Honda,PilotSE
251,7305,8971, TX,GMC,CanyonCrew
258,7304,23015, PA,Ford,F-080SuperCrew
255,7301,45577, NC,Honda,AccordEX
252,7335,013009, VA,Toyota,Tacoma4WD
259,7300,40416, PA,Chevrolet,Corvette2dr
256,7336,96275, MO,Chevrolet,Tahoe4WD
223,7308,47904, MT,GMC,Sierra
220,7308,73855, NY,Honda,CR-VLX
227,7301,53287, SC,Nissan,PathfinderS
224,7305,87713, GA,Dodge,ChargerSXT
221,7301,72643, OK,Ford,F-780XL
228,7308,05150, MO,Chevrolet,Silverado
225,7305,4811, PA,Chevrolet,MalibuLS
222,7301,49960, WA,Kia,SportageSX
229,7301,07627, TX,Dodge,ChallengerR/T
226,7302,74457, OH,Chevrolet,MalibuLT
293,7304,12995, FL,Land,Rover
290,7301,71024, MI,Buick,RegalTurbo
297,7301,14844, NY,GMC,Sierra
294,7338,035321, CO,GMC,Yukon
291,7301,78661, TX,Chevrolet,Silverado
298,7301,12582, TX,Toyota,CorollaL
295,7307,27241, FL,Mazda,Mazda35dr
292,7302,1682, RI,BMW,4
299,7302,05942, FL,Chevrolet,MalibuLT
296,7308,1168, MD,Chrysler,433430S
263,7305,48685, CA,Toyota,CamrySE
260,7301,47334, TX,Ford,EscapeSE
267,7308,58363, GA,Chevrolet,Tahoe2WD
264,7301,42815, WI,Ford,F-0834WD
261,7308,01114, PA,Nissan,MuranoAWD
268,7305,73830, MO,Chevrolet,Silverado
265,7305,6441, TX,Toyota,RAV4LE
262,7308,76813, TX,GMC,Sierra
269,7302,00480, AZ,Subaru,ImprezaSport
266,7300,032247, IN,Nissan,MuranoAWD
933,7302,77607, TX,Ford,F-080XL
930,7302,8803, IN,Kia,ForteLX
937,7304,09820, FL,Toyota,TacomaPreRunner
934,7305,75864, GA,Toyota,CorollaLE
931,7304,68521, NM,Hyundai,Santa
938,7304,73807, CA,Honda,CR-VLX
935,7304,12140, OH,GMC,Sierra
932,7305,05721, FL,Toyota,CamryLE
939,7332,92951, CT,Acura,MDX4WD
936,7303,031379, AZ,Honda,AccordEX
903,7305,2827, NV,FIAT,830Pop
900,7308,52981, AZ,Dodge,Durango2WD
907,7308,56858, IN,Volkswagen,Jetta
904,7339,95976, IL,MINI,Cooper
901,7302,72928, OH,Chevrolet,CruzeSedan
908,7301,45075, MD,Volvo,XC90AWD
905,7305,59941, KS,GMC,Sierra
902,7332,65389, CA,Dodge,Dakota2WD
909,7307,58152, NC,Dodge,Charger4dr
906,7301,74963, WI,Acura,RDXFWD
973,7301,86892, AZ,Ford,FlexLimited
970,7301,95330, PA,Subaru,Legacy2.5i
977,7300,40047, CO,Nissan,Xterra4WD
974,7307,56867, CA,Kia,ForteEX
971,7302,05044, CA,Dodge,JourneySXT
978,7307,043920, OK,Honda,Pilot4WD
975,7304,50413, AL,Hyundai,TucsonLimited
972,7305,76717, NM,GMC,CanyonCrew
979,7301,84507, KY,Chevrolet,Silverado
976,7332,038033, MD,Toyota,Tundra4WD
943,7305,77644, IN,Honda,Civic
940,7305,74347, MD,Toyota,CamrySE
947,7308,2830, WA,Honda,CivicEX
944,7332,93916, CO,Toyota,Camry
941,7308,06093, MN,Honda,Accord
948,7305,11779, IL,Toyota,CamrySE
945,7305,01785, FL,Hyundai,Santa
942,7308,14298, VA,Ford,Super
949,7300,001599, FL,Ford,Expedition2WD
946,7305,72627, TX,Ram,48334WD
913,7331,040522, TX,Honda,PilotEX
910,7302,6103, FL,Volkswagen,Golf
917,7301,14490, PA,Ford,ExplorerXLT
914,7305,16004, CA,Chrysler,730Limited
911,7332,001682, CO,BMW,5
918,7302,71123, CA,Chevrolet,CamaroCoupe
915,7305,11350, CA,Kia,RioLX
912,7339,074403, GA,Cadillac,Escalade
919,7308,8313, NJ,Volkswagen,Golf
916,7308,03895, CA,Ford,MustangGT
983,7303,000202, GA,Kia,ForteEX
980,7332,81818, CA,Buick,Lucerne4dr
987,7304,89216, VA,Chevrolet,Silverado
984,7308,10703, ME,Volkswagen,Passat4dr
981,7307,073300, GA,Ford,F-080XLT
988,7305,71491, AL,Honda,Accord
985,7301,29193, TX,Jeep,Grand
982,7305,49133, NC,Honda,CivicLX
989,7305,5000, FL,Subaru,Impreza
986,7301,79807, CA,Volkswagen,TiguanSE
953,7301,58208, NC,Toyota,TacomaBase
950,7301,79728, NV,Chevrolet,CamaroCoupe
957,7308,46142, AK,Hyundai,Santa
954,7300,55777, NC,Chevrolet,Silverado
951,7304,17715, MD,Hyundai,Elantra4dr
958,7305,58450, TX,Ram,78334WD
955,7301,72563, FL,BMW,4
952,7303,65721, ID,MINI,Cooper
959,7307,52772, NY,GMC,TerrainAWD
956,7307,82401, UT,Toyota,Camry
923,7305,10042, TX,Toyota,AvalonLimited
920,7308,41117, MA,Honda,PilotEX
927,7332,078074, AR,Dodge,Ram
924,7305,03642, MO,Honda,Pilot4WD
921,7302,1789, NY,Mercedes-Benz,E-ClassE
928,7307,64284, SC,Ford,ExplorerFWD
925,7305,49428, MN,Ford,EscapeSE
922,7305,08308, MS,Honda,OdysseyEX-L
929,7308,87774, IA,Volkswagen,Passat4dr
926,7302,40591, FL,Ford,EscapeFWD
993,7308,05166, FL,Toyota,Tacoma4WD
990,7301,10595, FL,Land,Rover
997,7302,77768, FL,Ford,F-080XLT
994,7332,708263, LA,Dodge,Ram
991,7332,079564, TN,GMC,AcadiaFWD
998,7305,01662, CA,MINI,Cooper
995,7305,74507, FL,Chevrolet,Malibu
992,7304,041654, DE,Ford,TaurusSEL
999,7308,15034, CA,Hyundai,SonataLimited
996,7301,10646, CA,Toyota,CorollaL
963,7308,72224, CA,Ford,F-0832WD
960,7303,009150, CO,Jeep,Wrangler
967,7308,08764, CO,Chevrolet,Tahoe4WD
964,7307,030086, CT,Toyota,Tacoma4WD
961,0669,83991, FL,Chevrolet,Corvette2dr
968,7302,00293, LA,Ford,FlexLimited
965,7331,029679, VA,Honda,CR-VEX
962,7301,61787, GA,Toyota,PriusTwo
969,7302,72755, OK,Chevrolet,CamaroCoupe
966,7304,41570, VA,Volkswagen,CC4dr
633,7301,02761, NY,Kia,SoulBase
630,7304,28617, TX,Toyota,4RunnerLimited
637,7302,70091, IL,GMC,AcadiaFWD
634,7301,85717, MS,Honda,CivicSi
631,7302,5609, GA,Mercedes-Benz,C-ClassC
638,7301,79100, FL,Honda,Accord
635,7304,84337, TN,Chevrolet,Silverado
632,7302,79033, NY,Kia,OptimaLX
639,7302,7956, TX,Mercedes-Benz,E-ClassE
636,7308,70798, NC,Lexus,IS
603,7307,11763, NJ,Buick,LaCrosseAWD
600,7302,71891, CA,GMC,TerrainFWD
607,7301,06176, WA,Honda,Accord
604,7307,87911, AK,Chevrolet,ImpalaLT
601,7308,18719, TX,Chevrolet,Silverado
608,7308,55186, TN,Chevrolet,Tahoe4WD
605,7301,58313, NC,Chevrolet,Silverado
602,7305,10574, LA,Chrysler,433430C
609,7339,029025, TX,Chevrolet,Silverado
606,7305,5607, UT,Toyota,CorollaS
673,7300,044671, NC,Chevrolet,Impala4dr
670,7308,88295, NH,Chevrolet,Silverado
677,7308,58801, GA,Chevrolet,Silverado
674,7307,031814, MD,Kia,SportageEX
671,7308,41792, MA,Toyota,SiennaLE
678,7335,019412, TX,Toyota,Tundra2WD
675,7305,73391, TX,Toyota,4RunnerSR5
672,7304,72696, FL,Chevrolet,Silverado
679,7338,038345, WA,Toyota,Tacoma2WD
676,7305,01124, NC,Volkswagen,Jetta
643,7301,46239, FL,Land,Rover
640,7307,75976, MD,Lexus,ISIS
647,7307,12629, OH,Hyundai,Sonata4dr
644,7307,59596, WA,Lexus,IS
641,7305,40068, CA,Chevrolet,MalibuLT
648,7308,74102, TX,Ford,Super
645,7301,035726, MS,Chevrolet,Silverado
642,7302,75818, AZ,Hyundai,Elantra4dr
649,7307,038173, FL,Ford,Super
646,7302,02880, CA,Dodge,ChallengerR/T
613,7302,1248, NC,BMW,4
610,7301,88078, MO,Chevrolet,EquinoxAWD
617,7300,24961, FL,Lexus,LS
614,7301,72201, TX,Toyota,CorollaS
611,7301,41029, CA,Volkswagen,TiguanSE
618,7305,03028, IN,Chevrolet,Silverado
615,7339,26545, NY,Ford,Econoline
612,7301,74603, TX,BMW,8
619,7301,23031, CA,Toyota,CamrySE
616,7337,95364, GA,Ford,Econoline
683,7307,18073, CA,Ford,F-780Lariat
680,7303,075946, MD,Ford,Escape4WD
687,7332,68430, MA,Cadillac,EscaladeAWD
684,7305,76319, FL,Toyota,CorollaL
681,7305,04724, CO,Lexus,RX
688,7302,78855, TX,Kia,SedonaLX
685,7302,06622, CA,Chevrolet,MalibuLT
682,7308,62582, IN,Jeep,Grand
689,7332,055640, OH,Honda,Civic
686,7339,074773, CO,Land,Rover
653,7305,2016, OR,Ford,Super
650,7308,72908, TX,Chevrolet,EquinoxFWD
657,7305,08650, VA,Lexus,RX
654,7304,17086, AL,BMW,4
651,7302,79710, AZ,Chevrolet,TraverseAWD
658,7305,10984, CO,Kia,Soul+
655,7304,89674, GA,Chevrolet,EquinoxFWD
652,7305,07537, CA,Toyota,SiennaXLE
659,7308,05780, IL,Ford,F-080XLT
656,7305,07299, GA,Honda,CR-VEX-L
623,7301,11748, IN,Toyota,CamrySE
620,7335,18013, FL,Bentley,Continental
627,7301,18698, NE,Mercedes-Benz,E-ClassE383
624,7301,13986, TX,BMW,8
621,7308,75767, CA,Toyota,Tundra
628,7301,14222, MA,Nissan,MuranoAWD
625,7301,42514, PA,MINI,Cooper
622,7304,53236, IL,Ford,EdgeSEL
629,7308,09851, NY,Chevrolet,Malibu1LT
626,7302,541, FL,Jeep,Grand
693,7308,9386, CT,Dodge,ChallengerR/T
690,7338,037205, CO,Subaru,Legacy2.5i
697,7305,17107, CO,Jeep,CompassSport
694,7308,43900, IN,Ford,EdgeSEL
691,7301,72511, MD,Honda,Accord
698,7304,22358, NY,Jeep,CompassLatitude
695,7301,97782, OH,Ford,FocusSE
692,7304,17155, TX,Jeep,WranglerSport
699,7305,03965, AR,Honda,CR-VEX-L
696,7302,8703, MN,Hyundai,Santa
663,7305,08175, IL,Audi,Q5quattro
660,7305,41210, TX,Ford,FusionSE
667,7308,82697, IL,Lexus,GX
664,7308,00580, NY,Jeep,Grand
661,7303,091153, AR,Chevrolet,Silverado
668,7300,66404, VA,Hyundai,Sonata4dr
665,7301,13348, KS,Kia,Soul+
662,7304,46984, AZ,INFINITI,G32
669,7308,70895, TX,BMW,8
666,7301,12865, TX,Jeep,Wrangler
0333,7308,82283, NJ,Dodge,JourneySXT
0330,7301,01550, PA,Honda,Civic
0337,7338,27333, TN,Toyota,Tacoma4WD
0334,7302,07846, OH,Chevrolet,CruzeSedan
0331,7303,039900, TX,Mazda,Mazda35dr
0338,7301,89847, NJ,Toyota,SiennaXLE
0335,7305,15916, OH,Chrysler,730Limited
0332,7332,007253, TX,Chrysler,Town
0339,7307,085639, TX,Ford,Econoline
0336,7302,48570, TX,Chevrolet,CruzeSedan
0303,7305,42694, VA,Chevrolet,Suburban4WD
0300,7308,89332, TX,Ford,Super
0307,7307,57969, IL,Volvo,XC60AWD
0304,7300,032705, OH,Toyota,SiennaXLE
0301,7305,01216, NH,Toyota,Tacoma4WD
0308,7307,003465, MI,Ford,ExplorerXLT
0305,7332,007281, SC,Ford,F-0834WD
0302,7305,07946, FL,Chevrolet,Tahoe2WD
0309,7301,44269, VA,Toyota,CamryLE
0306,7307,039379, NM,Nissan,Altima4dr
0373,7300,99857, WA,Toyota,Tacoma4WD
0370,7302,08288, GA,Ford,Super
0377,7305,17970, WA,BMW,4
0374,7304,15101, AR,Jeep,Wrangler
0371,7302,75000, CO,Jeep,CompassSport
0378,7307,050362, VA,Honda,Accord
0375,7305,41852, NJ,Land,Rover
0372,7308,76267, MO,Chevrolet,Silverado
0379,7301,56468, TX,Ram,0830Laramie
0376,7307,56630, GA,Chevrolet,TraverseAWD
0343,7336,98573, FL,Hyundai,Sonata4dr
0340,7301,29526, FL,Ford,FlexSE
0347,7302,70188, FL,Toyota,CamrySE
0344,7305,2361, KY,Honda,Accord
0341,7308,16197, MO,Chevrolet,EquinoxFWD
0348,7304,085692, TX,Chevrolet,Silverado
0345,7303,035936, GA,Chevrolet,Avalanche4WD
0342,7308,06206, PA,GMC,Sierra
0349,7301,87593, TN,Chevrolet,Silverado
0346,7307,68845, MO,Cadillac,CTS
0313,7332,072683, OK,Chevrolet,Silverado
0310,7303,036784, IN,Cadillac,DTS4dr
0317,7301,80246, CA,GMC,AcadiaFWD
0314,7305,70980, GA,Hyundai,Elantra4dr
0311,7305,11628, LA,Ford,ExplorerFWD
0318,7307,63631, VA,Kia,OptimaSX
0315,7304,41256, VA,Toyota,CamryLE
0312,7308,13816, FL,Hyundai,SonataSE
0319,7332,91909, FL,Kia,Sedona4dr
0316,7308,72592, CT,GMC,Sierra
0383,7332,031333, CA,Chevrolet,Impala4dr
0380,7307,75945, PA,Hyundai,Elantra4dr
0387,7305,40848, WA,Honda,OdysseyTouring
0384,7307,53409, WA,Hyundai,Sonata4dr
0381,7303,012437, MN,Ford,F-0834WD
0388,7301,10747, FL,Toyota,RAV4XLE
0385,7305,02874, NJ,Audi,Q5quattro
0382,7307,015776, GA,Chevrolet,CruzeSedan
0389,7302,48310, MO,Chevrolet,ImpalaLT
0386,7301,14741, NC,Cadillac,SRXLuxury
0353,7307,24783, FL,Nissan,RogueFWD
0350,7338,064333, TN,Nissan,Altima4dr
0357,7300,24683, AR,Ford,Mustang2dr
0354,7303,043260, MN,Chevrolet,TraverseAWD
0351,7308,46595, VA,Chevrolet,Silverado
0358,7305,0861, GA,Toyota,Tacoma2WD
0355,7304,87399, TN,Ford,FusionSE
0352,7307,56141, GA,Ford,EscapeLImited
0359,7301,15345, NJ,Ford,Super
0356,7338,65990, OR,Ford,F-0834WD
0323,7336,68798, UT,Mitsubishi,Eclipse3dr
0320,7305,49225, FL,Dodge,Grand
0327,7301,49069, FL,Cadillac,CTS
0324,7303,56372, MO,Toyota,RAV4FWD
0321,7303,21549, NJ,Mercedes-Benz,C-Class4dr
0328,7336,28548, GA,Land,Rover
0325,7304,22500, OH,Honda,Accord
0322,7307,29765, TX,Chrysler,4334dr
0329,7303,031457, TX,Chevrolet,TraverseFWD
0326,7308,81834, MO,Toyota,CorollaL
0393,7305,70727, TX,GMC,TerrainFWD
0390,7304,63909, TX,Ford,FusionSE
0397,7304,071333, AZ,Jeep,PatriotSport
0394,7305,70162, FL,Dodge,JourneyFWD
0391,7308,73219, FL,Hyundai,SonataLimited
0398,7301,74809, LA,Volkswagen,Jetta
0395,7330,023878, WI,Ford,"Excursion142"""
0392,7308,55343, IL,Toyota,Tacoma4WD
0399,7337,036528, NC,Subaru,Legacy
0396,7303,67157, MD,Nissan,MuranoAWD
0363,7307,47250, FL,Toyota,RAV4FWD
0360,7307,52562, VA,Ford,Fusion4dr
0367,7308,17036, VA,GMC,Yukon
0364,7308,10947, FL,Chrysler,730Limited
0361,7302,416, IN,Toyota,Yaris
0368,7305,09815, TX,Toyota,Tundra
0365,7305,70484, PA,Volkswagen,Golf
0362,7302,70070, AZ,Toyota,CamrySE
0369,7302,6609, NC,Chevrolet,CruzeSedan
0366,7300,59177, LA,Mercedes-Benz,C-Class4dr
0033,7335,019147, CO,Dodge,Ram
0030,7304,59510, TN,Land,Rover
0037,7307,60033, OH,Chevrolet,Tahoe4WD
0034,7301,42774, TN,Ford,FocusSE
0031,7302,74583, FL,Hyundai,Santa
0038,7304,24255, MN,Dodge,Grand
0035,7300,93995, MI,Chevrolet,EquinoxFWD
0032,7308,42543, IN,Subaru,Outback3.6R
0039,7301,52451, UT,Honda,OdysseyTouring
0036,7307,92871, AZ,Honda,CivicEX-L
0003,7304,78778, NY,Honda,PilotEX
0000,7307,14273, NY,GMC,AcadiaAWD
0007,7308,45637, FL,Kia,OptimaLX
0004,7301,11123, VA,Chevrolet,Silverado
0001,7301,09060, OH,Chevrolet,EquinoxAWD
0008,7332,743312, TX,GMC,Yukon
0005,7339,001098, FL,Honda,AccordEX-L
0002,7304,57976, AL,Mercedes-Benz,M-ClassML383
0009,7307,28091, TN,INFINITI,QX552WD
0006,7305,87816, IL,Dodge,Grand
0073,7332,56102, FL,Lexus,SC
0070,7301,48082, GA,BMW,2
0077,7304,82506, FL,Ford,EdgeSEL
0074,7307,12353, GA,Toyota,Sienna5dr
0071,7301,48366, IL,GMC,Sierra
0078,7301,17965, NJ,Porsche,CayenneAWD
0075,7305,6686, MD,Volkswagen,Golf
0072,7308,05623, WA,Toyota,Prius
0079,7308,72763, VA,Jeep,Grand
0076,7307,03639, GA,Ford,MustangShelby
0043,7307,64393, VA,Ram,08334WD
0040,7301,14322, TX,Ford,F-080Lariat
0047,7300,95362, NY,Honda,Pilot4WD
0044,7307,072694, FL,Ford,Fusion4dr
0041,7305,76061, TX,GMC,Yukon2WD
0048,7301,50660, MO,Ford,Expedition
0045,7301,73358, VA,Honda,Accord
0042,7305,7277, PA,Hyundai,Elantra4dr
0049,7307,82800, NY,Audi,A44dr
0046,7302,02032, FL,Honda,Accord
0013,7301,42083, MO,Ford,FocusSE
0010,7308,18100, MA,Ford,ExplorerXLT
0017,7302,45804, KS,Ford,Escape4WD
0014,7301,60603, OR,Chevrolet,Tahoe4WD
0011,7305,76817, MN,Ford,Explorer4WD
0018,7304,54997, CA,Toyota,CamryXLE
0015,7301,41420, CO,Kia,ForteEX
0012,7301,10057, TX,Chevrolet,Silverado
0019,7302,09393, TX,Chevrolet,CruzeSedan
0016,7300,034982, OH,Land,Rover
0083,7335,046880, CO,Audi,A44dr
0080,7302,09188, CA,Chevrolet,CruzeSedan
0087,7304,50516, MA,Jeep,CompassLatitude
0084,7302,8012, KS,Mercedes-Benz,C-ClassC
0081,7302,1587, MI,Ram,78334WD
0088,7301,01219, FL,Chevrolet,Silverado
0085,7305,77833, CA,Mercedes-Benz,C-ClassC333
0082,7308,15163, NJ,Dodge,ChargerSE
0089,7301,21980, IL,Jeep,CompassSport
0086,7332,46686, IL,Lexus,ES
0053,7308,73330, TX,Ford,EscapeFWD
0050,7301,48959, CA,Volkswagen,Jetta
0057,7308,46297, MS,Ford,ExplorerXLT
0054,7302,02169, PA,Lincoln,Navigator
0051,7303,47871, NJ,Toyota,RAV44WD
0058,7301,71432, NY,Jeep,Grand
0055,7304,45237, TN,Toyota,CamryLE
0052,7304,66380, TX,Toyota,4RunnerSR5
0059,7307,57159, FL,Ford,F-0832WD
0056,7300,22716, CA,Jeep,Grand
0023,7302,2503, MO,Mercedes-Benz,C-ClassC
0020,7301,47108, AK,Chevrolet,Silverado
0027,7301,99360, AL,Lexus,ESES
0024,7308,08163, OK,Subaru,Impreza2.0i
0021,7335,087548, MD,Toyota,4Runner4dr
0028,7304,86520, SC,INFINITI,G32
0025,7307,81911, KY,Kia,Optima4dr
0022,7308,02363, NJ,Volkswagen,TiguanS
0029,7305,77423, LA,BMW,4
0026,7334,767121, SC,Chevrolet,Silverado
0093,7302,05043, MS,GMC,TerrainFWD
0090,7301,49025, TX,Mercedes-Benz,E-ClassE383
0097,7305,1053, PA,Chrysler,730S
0094,7305,5975, CO,Honda,Accord
0091,7308,80967, TN,Toyota,CorollaS
0098,7305,47442, MS,Hyundai,TucsonFWD
0095,7335,87560, CA,Chevrolet,Corvette2dr
0092,7302,73959, GA,Jeep,Grand
0099,7305,73477, MA,Kia,ForteEX
0096,7301,10390, NJ,Ford,TaurusLimited
0063,7305,11947, TX,Chevrolet,Tahoe2WD
0060,7308,40858, NY,Honda,CivicLX
0067,7332,24263, CA,Lexus,RX
0064,7302,70550, CA,GMC,TerrainFWD
0061,7339,004466, CA,Dodge,Grand
0068,7334,65801, RI,Toyota,Camry
0065,7304,23700, IN,Mitsubishi,Outlander
0062,7307,23172, IL,Honda,OdysseyEX
0069,7303,074930, MO,Toyota,Tundra
0066,7301,47702, MD,BMW,8
0733,7301,03501, ID,Chevrolet,CamaroCoupe
0730,7304,14961, IL,Ford,FusionS
0737,7303,96914, GA,Ford,EdgeSEL
0734,7302,02291, CO,Subaru,Outback2.5i
0731,7307,24240, CA,Volkswagen,CC4dr
0738,7339,081571, NC,MINI,Cooper
0735,7301,70775, CA,MINI,Cooper
0732,7301,10913, TX,Ford,F-0834WD
0739,7300,68396, WA,Ford,Super
0736,7301,73251, PA,Mercedes-Benz,E-ClassE383
0703,7338,048099, FL,Dodge,Dakota2WD
0700,7307,49166, NY,Toyota,Prius5dr
0707,7304,23607, FL,Volkswagen,Jetta
0704,7308,42854, CA,Mercedes-Benz,C-ClassC333
0701,7305,43706, GA,Ford,EscapeSE
0708,7308,79943, TN,Ford,FusionSE
0705,7304,12660, NY,Ford,ExplorerXLT
0702,7304,19912, CO,INFINITI,G32
0709,7308,72689, GA,Cadillac,SRXLuxury
0706,7302,73774, MO,Ford,ExplorerLimited
0773,7301,70201, OH,Toyota,CorollaS
0770,7339,004703, AR,Nissan,Titan4WD
0777,7339,93349, TX,Hyundai,Sonata4dr
0774,7301,47867, NJ,Jeep,Grand
0771,7304,42475, TX,Hyundai,SonataSE
0778,7339,27952, TN,Chevrolet,Silverado
