Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
93,53,RL,NA,04956,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,5,0662,0662,Gable,CompShg,VinylSd,VinylSd,None,3,TA,TA,PConc,Gd,TA,Av,GLQ,097,Unf,3,507,261,GasA,Gd,Y,SBrkr,261,525,3,0123,3,0,7,3,4,0,TA,5,Typ,3,NA,Attchd,0662,Fin,7,499,TA,TA,Y,3,28,3,3,3,3,NA,NA,NA,3,2,7332,WD,Normal,377444
92,83,RM,87,5713,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,0.5Fin,5,5,0641,0683,Gable,CompShg,Persona1,Persona1,None,3,TA,TA,PConc,TA,TA,No,Unf,3,Unf,3,905,905,GasA,TA,Y,SBrkr,905,3,453,0025,3,3,0,3,4,0,TA,5,Typ,0,Gd,Detchd,0698,Unf,7,879,TA,TA,Y,007,3,3,3,3,3,NA,MnPrv,Shed,133,6,7335,WD,Normal,330944
91,63,RM,003,9127,Grvl,NA,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,8,8,0654,0654,Gable,CompShg,Persona1,Persona1,None,3,Fa,TA,CBlock,Gd,TA,Gd,LwQ,031,GLQ,207,3,905,GasA,TA,N,SBrkr,905,3,3,905,0,3,0,3,7,0,TA,8,Typ,3,NA,CarPort,0654,Unf,7,805,TA,TA,Y,035,3,3,3,3,3,NA,NA,NA,3,8,7303,WD,Normal,334444
90,73,RL,59,83720,Pave,NA,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,8,0690,0692,Gable,WdShngl,WdShing,Persona2,None,3,Gd,TA,CBlock,Ex,TA,Gd,GLQ,0903,Unf,3,47,0917,GasA,Gd,Y,SBrkr,0917,3,3,0917,7,3,3,0,3,0,Gd,8,Typ,0,Gd,Attchd,0690,Fin,4,961,TA,TA,Y,982,27,3,3,3,3,NA,NA,NA,3,00,7335,WD,Normal,169444
99,93,RL,53,2041,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,8,8,0688,0688,Gable,CompShg,MetalSd,MetalSd,None,3,TA,TA,CBlock,TA,TA,No,ALQ,491,Unf,3,3,491,GasA,TA,Y,SBrkr,0453,3,3,0453,3,3,0,3,4,0,TA,5,Min1,0,TA,Detchd,0657,Unf,7,827,TA,TA,Y,3,83,3,3,3,3,NA,MnPrv,NA,3,7,7332,WD,Normal,314444
98,73,RL,033,03028,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,0651,0651,Gable,CompShg,HdBoard,Plywood,BrkFace,727,TA,TA,CBlock,TA,TA,No,BLQ,163,Unf,3,648,0178,GasA,Gd,Y,SBrkr,0178,3,3,0178,3,3,7,3,4,0,TA,2,Typ,0,Gd,Attchd,0651,RFn,7,825,TA,TA,Y,3,3,3,132,3,3,NA,NA,NA,3,2,7339,WD,Normal,364944
97,053,FV,71,7518,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,9,8,0666,7333,Gable,CompShg,MetalSd,MetalSd,BrkFace,185,Gd,TA,PConc,Gd,TA,No,GLQ,516,Unf,3,470,623,GasA,Ex,Y,SBrkr,694,285,3,0246,0,3,7,0,4,0,Gd,2,Typ,3,NA,Attchd,0666,Fin,7,193,TA,TA,Y,008,3,3,3,3,3,NA,NA,NA,3,9,7336,WD,Abnorml,372944
96,53,RL,96,00518,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2,8,7331,7331,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Gd,TA,No,Unf,3,Unf,3,953,953,GasA,Ex,Y,SBrkr,953,953,3,0273,3,3,7,0,4,0,Gd,2,Typ,3,NA,Attchd,7331,RFn,7,858,TA,TA,Y,3,23,3,3,3,3,NA,NA,NA,3,9,7335,WD,Normal,358944
95,53,RL,55,04597,Pave,NA,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,03,8,7335,7335,Hip,CompShg,VinylSd,VinylSd,BrkFace,0340,Ex,TA,PConc,Ex,TA,Gd,Unf,3,Unf,3,0103,0103,GasA,Ex,Y,SBrkr,0175,0806,3,7618,3,3,4,0,4,0,Gd,03,Typ,0,Gd,BuiltIn,7335,Fin,4,510,TA,TA,Y,067,3,42,3,3,3,NA,NA,NA,3,03,7335,New,Partial,016764
84,73,RL,53,2733,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,2,0627,0627,Gable,CompShg,HdBoard,HdBoard,None,3,TA,TA,CBlock,TA,TA,Av,ALQ,547,Unf,3,019,293,GasA,Ex,Y,SBrkr,293,3,3,293,3,3,0,3,7,0,TA,1,Typ,3,NA,Detchd,0624,Unf,0,487,TA,TA,Y,065,3,3,3,3,3,NA,MnPrv,NA,3,0,7339,WD,Normal,320544
83,73,RL,54,04327,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,8,7331,7331,Gable,CompShg,VinylSd,VinylSd,None,3,TA,TA,PConc,Gd,TA,No,ALQ,610,Unf,3,702,0089,GasA,Ex,Y,SBrkr,0089,3,3,0089,0,3,0,0,4,0,Gd,8,Typ,3,NA,Detchd,7335,Unf,7,825,TA,TA,Y,3,83,3,3,3,3,NA,NA,NA,3,8,7335,New,Partial,396444
82,28,RM,53,2733,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,7.5Unf,8,2,0673,0665,Gable,CompShg,MetalSd,MetalSd,None,3,TA,TA,BrkTil,TA,Fa,No,Unf,3,Unf,3,843,843,GasA,TA,N,SBrkr,890,843,3,0000,3,3,0,3,4,0,Fa,5,Typ,3,NA,Detchd,0648,Unf,0,799,TA,TA,N,3,3,011,3,3,3,NA,NA,NA,3,4,7332,WD,Normal,343444
81,073,RL,11,5117,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,8,7335,7335,Gable,CompShg,VinylSd,VinylSd,Stone,029,Gd,TA,PConc,Gd,Gd,Mn,GLQ,71,Unf,3,0415,0423,GasA,Ex,Y,SBrkr,0423,3,3,0423,3,3,7,3,7,0,Gd,5,Typ,0,Gd,Attchd,7335,RFn,7,191,TA,TA,Y,073,16,3,3,3,3,NA,NA,NA,3,03,7332,WD,Normal,242944
80,23,RM,83,03433,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,2,5,0670,0683,Gable,CompShg,Stucco,Stucco,None,3,TA,TA,BrkTil,TA,TA,No,Unf,3,Unf,3,825,825,GasA,Gd,Y,SBrkr,637,939,3,0203,3,3,7,3,4,0,TA,6,Typ,3,NA,Detchd,0663,Unf,7,193,TA,TA,Y,07,00,51,3,3,3,NA,GdPrv,NA,3,1,7303,WD,Normal,304444
89,53,RL,NA,6428,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2,8,0662,0669,Gable,CompShg,VinylSd,VinylSd,BrkFace,824,TA,TA,PConc,Gd,TA,No,GLQ,246,Unf,3,409,0382,GasA,Ex,Y,SBrkr,0382,622,3,7341,0,3,7,0,4,0,Gd,9,Typ,3,NA,Attchd,0669,RFn,7,518,TA,TA,Y,825,45,3,3,3,3,NA,GdPrv,NA,3,7,7336,WD,Normal,235944
88,53,RL,25,6860,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,8,7331,7338,Gable,CompShg,VinylSd,VinylSd,BrkFace,411,Gd,TA,PConc,Ex,TA,Av,Unf,3,Unf,3,0014,0014,GasA,Ex,Y,SBrkr,0014,0443,3,7124,3,3,7,0,1,0,Gd,6,Typ,0,Gd,BuiltIn,7331,RFn,4,987,TA,TA,Y,067,080,3,3,3,3,NA,NA,NA,3,03,7332,WD,Normal,137444
87,73,RL,NA,06633,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,2,8,0623,0696,Gable,CompShg,Plywood,Plywood,BrkFace,792,TA,TA,CBlock,Gd,TA,Gd,GLQ,607,Unf,3,0348,0612,GasA,TA,Y,SBrkr,7732,3,3,7732,0,3,7,3,4,0,TA,2,Min1,0,Gd,Attchd,0623,RFn,7,825,TA,TA,Y,430,3,3,3,3,3,NA,NA,NA,3,2,7303,WD,Normal,364444
86,73,RL,27,03558,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2,8,7334,7334,Gable,CompShg,VinylSd,VinylSd,BrkFace,052,Gd,TA,PConc,Gd,TA,Av,GLQ,0304,Unf,3,113,0184,GasA,Ex,Y,SBrkr,0126,3,3,0126,0,3,7,3,4,0,Gd,2,Typ,3,NA,Attchd,7334,RFn,7,889,TA,TA,Y,011,76,3,3,3,3,NA,NA,NA,3,5,7332,WD,Normal,228444
85,43,RM,12,1539,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,1,5,0618,0683,Gable,CompShg,MetalSd,MetalSd,None,3,TA,Gd,CBlock,TA,TA,No,Unf,3,Unf,3,212,212,GasA,TA,Y,SBrkr,212,3,3,212,3,3,0,3,7,0,TA,1,Typ,3,NA,Attchd,0618,Unf,0,773,TA,TA,Y,3,3,3,3,3,3,NA,NA,NA,3,5,7303,WD,Normal,64444
74,83,RL,90,08864,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,0.5Fin,2,1,0684,0684,Gable,CompShg,BrkFace,AsbShng,None,3,Gd,TA,CBlock,TA,TA,No,BLQ,534,Unf,3,230,0431,GasW,TA,Y,SBrkr,0431,694,3,7792,3,3,7,3,4,0,TA,2,Typ,0,TA,Attchd,0684,Fin,7,552,TA,TA,Y,3,70,001,3,3,3,NA,NA,NA,3,2,7335,WD,Normal,229444
73,73,RL,68,04580,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2,5,0624,0624,Gable,CompShg,Plywood,Plywood,BrkFace,0008,TA,Gd,CBlock,Gd,TA,Gd,ALQ,0993,Unf,3,414,7774,GasA,Ex,Y,SBrkr,7774,3,3,7774,0,3,7,3,4,0,TA,9,Typ,7,Gd,Attchd,0624,Fin,7,805,TA,TA,Y,433,3,3,3,3,3,NA,NA,NA,3,7,7332,WD,Normal,200444
72,73,RL,56,2866,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,1,5,0697,7335,Gable,CompShg,HdBoard,Plywood,None,3,TA,TA,CBlock,TA,TA,No,ALQ,858,Unf,3,793,918,GasA,TA,Y,SBrkr,918,3,3,918,0,3,0,3,7,0,TA,1,Typ,3,NA,Detchd,0692,Unf,7,453,TA,TA,Y,3,3,3,3,3,3,NA,NA,NA,3,5,7332,WD,Normal,325944
71,53,RL,21,03010,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,2,8,0669,0669,Gable,CompShg,VinylSd,VinylSd,BrkFace,13,TA,TA,PConc,Gd,TA,No,Unf,3,Unf,3,947,947,GasA,Gd,Y,SBrkr,998,944,3,0209,3,3,7,0,4,0,TA,2,Typ,0,TA,Attchd,0669,Fin,7,172,TA,TA,Y,3,61,3,3,760,3,NA,NA,NA,3,07,7336,WD,Normal,369444
70,73,RL,98,03733,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,2,0681,7334,Gable,CompShg,Persona1,Persona1,BrkFace,031,TA,TA,CBlock,TA,TA,No,ALQ,473,BLQ,457,131,0395,GasA,Gd,Y,SBrkr,0395,3,3,0395,0,3,0,3,4,0,TA,5,Typ,3,NA,Attchd,0696,Unf,7,163,TA,TA,Y,3,3,3,3,3,3,NA,GdWo,NA,3,8,7303,WD,Normal,300544
79,83,RM,53,8263,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,5,0608,0683,Gambrel,CompShg,VinylSd,VinylSd,None,3,Gd,Gd,CBlock,Fa,TA,No,Unf,3,Unf,3,913,913,GasA,Gd,N,SBrkr,913,258,3,0538,3,3,7,3,4,7,TA,9,Typ,3,NA,Detchd,0608,Unf,0,426,TA,TA,Y,3,3,737,3,3,3,NA,NA,NA,3,8,7303,WD,Normal,347044
78,093,RM,70,0865,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,1,8,0624,0624,Gable,CompShg,CemntBd,CmentBd,None,3,TA,TA,CBlock,Gd,TA,Gd,GLQ,157,Unf,3,3,157,GasA,TA,Y,SBrkr,875,157,3,699,0,3,0,3,7,0,TA,8,Typ,3,NA,BuiltIn,0624,Unf,0,762,TA,TA,Y,073,030,3,3,3,3,NA,GdWo,NA,3,00,7336,WD,Normal,53444
77,73,RL,NA,9128,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1,2,0685,0685,Gable,CompShg,VinylSd,VinylSd,None,3,TA,TA,CBlock,TA,TA,No,ALQ,779,Unf,3,271,687,GasA,Ex,Y,FuseA,687,3,3,687,3,3,0,3,7,0,TA,1,Typ,3,NA,Detchd,0685,Unf,0,794,TA,TA,Y,3,3,3,3,3,3,NA,NA,NA,3,1,7339,WD,Normal,319794
76,83,RM,83,9548,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,0.5Fin,8,8,0619,7330,Gable,CompShg,Persona1,Persona1,None,3,TA,TA,CBlock,TA,TA,No,BLQ,445,GLQ,10,768,527,GasA,TA,Y,SBrkr,0327,704,3,0798,0,3,0,3,7,0,TA,5,Min1,3,NA,Detchd,0619,Unf,0,713,TA,TA,Y,3,3,3,3,3,3,NA,MnPrv,NA,3,0,7339,WD,Normal,327444
75,63,RL,27,03229,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,1,8,0659,0659,Hip,CompShg,HdBoard,HdBoard,None,3,TA,TA,CBlock,TA,TA,No,Unf,3,Unf,3,0259,0259,GasA,TA,N,SBrkr,0259,3,3,0259,3,3,7,3,1,7,TA,9,Typ,3,NA,NA,NA,NA,3,3,NA,NA,Y,3,3,3,3,3,3,NA,NA,NA,3,1,7303,WD,Normal,318944
64,83,RM,53,03113,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,0603,0690,Gable,CompShg,Persona1,Persona1,None,3,TA,TA,PConc,TA,TA,No,Unf,3,Unf,3,113,113,GasA,Gd,Y,SBrkr,597,819,3,0743,3,3,0,0,7,0,TA,8,Typ,3,NA,Detchd,0655,Unf,7,113,TA,TA,Y,21,3,079,3,3,3,NA,MnPrv,NA,3,8,7336,WD,Normal,334444
63,53,RL,033,04333,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,5,0659,0659,Gable,CompShg,VinylSd,VinylSd,BrkFace,825,TA,Gd,CBlock,Gd,TA,No,Rec,119,Unf,3,119,965,GasA,TA,Y,SBrkr,0097,653,3,7017,3,3,7,0,1,0,Gd,9,Typ,0,Gd,Attchd,0659,Fin,0,836,TA,TA,Y,3,27,3,3,787,3,NA,NA,NA,3,5,7336,WD,Normal,351944
62,073,RM,47,1833,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,5,8,0669,0669,Hip,CompShg,VinylSd,VinylSd,BrkFace,114,TA,Gd,PConc,Ex,Gd,No,GLQ,0730,Unf,3,45,0742,GasA,Ex,Y,SBrkr,0442,3,3,0442,0,3,7,3,7,0,TA,8,Typ,3,NA,Attchd,0669,Fin,7,138,TA,TA,Y,3,066,3,3,3,3,NA,NA,NA,3,4,7335,WD,Normal,391944
61,73,RL,29,03735,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,8,7332,7332,Gable,CompShg,VinylSd,VinylSd,Stone,159,TA,TA,PConc,Gd,TA,No,GLQ,44,Unf,3,0843,0854,GasA,Ex,Y,SBrkr,0854,3,3,0854,3,3,7,3,4,0,Gd,5,Typ,0,Gd,Attchd,7332,RFn,4,289,TA,TA,Y,011,66,3,3,3,3,NA,NA,NA,3,03,7339,WD,Normal,209444
60,73,RL,93,9967,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,8,0653,0653,Gable,CompShg,MetalSd,MetalSd,BrkCmn,55,TA,TA,CBlock,TA,TA,No,Unf,3,Unf,3,0358,0358,GasA,Gd,Y,SBrkr,0358,3,3,0358,3,3,0,0,4,0,TA,5,Typ,3,NA,Detchd,0621,Unf,7,150,TA,TA,Y,21,3,3,3,3,3,NA,NA,NA,3,2,7332,COD,Normal,328944
69,93,RL,NA,9843,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,2,8,0668,0665,Gable,CompShg,HdBoard,HdBoard,BrkFace,77,TA,TA,PConc,Gd,TA,No,Unf,3,Unf,3,491,491,GasA,Gd,Y,SBrkr,931,523,3,0121,3,3,7,0,4,0,TA,2,Typ,0,TA,BuiltIn,0668,Fin,7,133,TA,TA,Y,073,27,3,3,3,3,NA,NA,Shed,233,8,7336,WD,Normal,386944
68,53,RL,070,05386,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,8,0660,0667,Hip,CompShg,HdBoard,HdBoard,BrkFace,791,Gd,TA,CBlock,Gd,TA,No,Unf,3,Unf,3,0799,0799,GasA,Ex,Y,SBrkr,0430,0005,3,7102,3,3,7,0,1,0,Gd,6,Typ,0,TA,Attchd,0660,Unf,7,157,TA,TA,Y,072,97,3,3,3,3,NA,NA,NA,3,1,7335,WD,Normal,284444
67,53,RL,077,00600,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,8,7338,7338,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Gd,TA,Av,Unf,3,Unf,3,591,591,GasA,Ex,Y,SBrkr,591,925,3,0853,3,3,7,0,4,0,Gd,5,Typ,0,Gd,BuiltIn,7338,Fin,7,133,TA,TA,Y,033,49,3,3,3,3,NA,NA,NA,3,4,7336,WD,Normal,370444
66,053,FV,13,4680,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,5,8,7336,7336,Gable,CompShg,VinylSd,VinylSd,Stone,25,Gd,TA,PConc,Gd,TA,Av,Unf,3,Unf,3,507,507,GasA,Ex,Y,SBrkr,507,507,3,0771,3,3,7,0,7,0,Gd,1,Typ,3,NA,Detchd,7336,RFn,7,879,TA,TA,Y,3,741,3,3,3,3,NA,NA,NA,3,5,7336,New,Partial,380944
65,83,C (all),038,9123,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,0.5Fin,4,7,0608,0697,Hip,CompShg,Plywood,Plywood,None,3,Fa,Fa,CBlock,TA,Fa,No,Unf,3,Unf,3,0304,0304,GasA,TA,N,SBrkr,0304,3,804,0875,3,3,0,3,7,0,Fa,5,Typ,3,NA,NA,NA,NA,3,3,NA,NA,N,3,3,085,3,3,3,NA,MnPrv,NA,3,03,7336,ConLD,Abnorml,69444
54,73,RL,53,9323,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1,8,0661,0668,Gable,CompShg,VinylSd,VinylSd,None,3,TA,TA,PConc,Gd,TA,No,GLQ,899,Unf,3,137,663,GasA,Ex,Y,SBrkr,663,3,3,663,0,3,0,3,4,0,TA,8,Typ,3,NA,NA,NA,NA,3,3,NA,NA,Y,3,3,3,3,3,3,NA,NA,NA,3,9,7332,WD,Normal,321844
53,73,RL,53,2733,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1,8,0683,0683,Gable,CompShg,BrkFace,Persona1,None,3,TA,TA,Slab,NA,NA,NA,NA,3,NA,3,3,3,GasA,TA,Y,FuseA,0313,3,3,0313,3,3,0,3,7,0,TA,1,Typ,3,NA,Detchd,0683,Unf,7,173,TA,TA,Y,3,76,3,3,3,3,NA,NA,NA,3,2,7335,WD,Normal,345544
52,73,RL,98,9833,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,4,0650,0650,Hip,CompShg,HdBoard,HdBoard,BrkCmn,734,TA,TA,CBlock,TA,TA,No,Rec,533,Unf,3,548,0748,GasA,TA,Y,SBrkr,0748,3,3,0748,3,3,0,3,7,0,TA,5,Typ,3,NA,Attchd,0650,Unf,7,193,TA,TA,Y,3,3,3,3,3,3,NA,GdWo,NA,3,07,7335,WD,Abnorml,56844
51,43,RL,93,04453,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,8,2,0670,7335,Gable,CompShg,Persona1,Persona1,None,3,TA,Gd,BrkTil,Gd,TA,No,ALQ,204,Unf,3,054,925,GasA,Ex,Y,SBrkr,651,3,3,651,0,3,0,3,7,0,TA,8,Typ,3,NA,Detchd,0670,Unf,7,147,TA,TA,Y,3,3,11,3,3,3,NA,NA,NA,3,9,7336,WD,Normal,381944
50,063,C (all),53,2733,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,7.5Unf,5,5,0603,0669,Hip,CompShg,MetalSd,MetalSd,None,3,TA,TA,BrkTil,TA,Fa,Mn,Rec,0315,Unf,3,059,0701,GasW,Ex,N,SBrkr,0753,0340,3,7760,3,0,7,3,1,7,TA,6,Typ,0,Gd,Detchd,0633,Unf,7,835,TA,TA,Y,3,3,3,3,66,3,NA,NA,NA,3,00,7332,WD,Normal,311544
59,53,RL,56,6442,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,8,0662,0662,Gable,CompShg,VinylSd,VinylSd,None,3,TA,Gd,PConc,Gd,TA,No,GLQ,519,Unf,3,025,971,GasA,Ex,Y,SBrkr,638,990,3,0295,0,3,7,0,4,0,Gd,2,Typ,3,NA,Attchd,0662,RFn,7,591,TA,TA,Y,3,057,3,3,3,3,NA,NA,NA,3,8,7332,WD,Normal,240794
58,53,RL,NA,6258,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,9,0664,0664,Gable,CompShg,VinylSd,VinylSd,BrkFace,59,Ex,Gd,PConc,Gd,Gd,No,ALQ,403,Unf,3,423,593,GasA,Gd,Y,SBrkr,593,263,3,0123,3,3,7,0,4,0,TA,5,Typ,0,TA,BuiltIn,0664,Fin,7,173,TA,TA,Y,747,54,3,3,3,3,NA,NA,Shed,193,1,7336,WD,Normal,369444
57,73,RL,29,03751,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2,8,0666,0666,Gable,CompShg,VinylSd,VinylSd,BrkFace,094,Gd,TA,PConc,Gd,TA,Av,ALQ,0057,Unf,3,175,0899,GasA,Ex,Y,SBrkr,0899,3,3,0899,3,3,7,3,4,0,Gd,5,Typ,3,NA,Attchd,0666,RFn,7,127,TA,TA,Y,089,76,3,3,3,3,NA,NA,NA,3,9,7335,WD,Normal,230444
56,73,RL,24,03670,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,1,8,0658,0658,Hip,CompShg,HdBoard,HdBoard,BrkFace,19,TA,TA,CBlock,TA,TA,No,Rec,873,Unf,3,113,653,GasA,TA,Y,FuseF,653,3,3,653,0,3,0,3,4,0,TA,5,Typ,3,NA,Attchd,0658,Fin,0,147,TA,TA,P,073,3,3,3,3,3,NA,NA,NA,3,8,7332,WD,Normal,50794
55,43,RL,98,03578,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,8,8,0673,0683,Gable,CompShg,Persona1,Persona1,None,3,TA,TA,BrkTil,TA,TA,No,ALQ,039,Unf,3,483,189,GasA,Fa,N,SBrkr,948,3,3,948,3,3,0,3,7,0,TA,8,Typ,3,NA,Basment,0673,Unf,0,455,Fa,TA,Y,3,3,22,3,3,3,NA,NA,Shed,133,8,7303,COD,Abnorml,61444
344,73,RL,22,6473,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1,8,0686,0686,Gable,CompShg,Plywood,Plywood,None,3,TA,TA,CBlock,TA,TA,No,ALQ,856,Unf,3,490,683,GasA,Fa,Y,SBrkr,0778,3,3,0778,0,3,0,0,4,0,TA,5,Typ,3,NA,NA,NA,NA,3,3,NA,NA,Y,487,3,3,3,3,3,NA,NA,Shed,133,0,7303,WD,Normal,326594
343,73,RL,NA,03534,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,2,0622,7330,Gable,CompShg,Plywood,Plywood,BrkFace,79,TA,TA,PConc,TA,TA,Mn,ALQ,0733,Unf,3,103,0503,GasA,Gd,Y,SBrkr,0503,3,3,0503,0,3,7,3,4,0,Gd,5,Typ,7,TA,Attchd,0622,RFn,7,193,TA,TA,Y,059,59,3,3,3,3,NA,NA,NA,3,7,7303,WD,Normal,249444
342,53,RL,22,6735,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,5,8,0698,0698,Gable,CompShg,HdBoard,HdBoard,BrkFace,445,Gd,TA,CBlock,Gd,TA,No,Unf,3,Unf,3,210,210,GasA,TA,Y,SBrkr,622,288,3,0247,3,3,7,0,4,0,Gd,2,Typ,0,TA,Attchd,0698,Fin,7,125,TA,TA,Y,067,15,3,3,3,3,NA,NA,NA,3,5,7303,WD,Normal,376444
